Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-174.4741	-238.7367	64.26264	2.818584	0.8397245
6	-174.217	-238.4681	64.25115	2.818584	0.853757
12	-172.4023	-236.7072	64.30493	2.936324	0.5221126
18	-171.9225	-236.1502	64.2277	2.909671	0.7651499
24	-184.4618	-244.7874	60.3256	4.724149	2.375385
30	-180.5872	-245.2047	64.6175	2.391349	0.9234138
36	-173.8955	-238.3848	64.48932	2.569545	0.8667318
42	-174.5804	-239.0083	64.42797	2.569545	0.9356833
48	-175.3746	-240.2007	64.82615	2.408037	0.5660475
54	-181.1618	-244.8893	63.72752	3.491034	0.6167765
60	-178.7951	-241.6931	62.89802	4.040955	0.9963762
66	-176.8954	-239.8801	62.98473	2.617832	2.017272
72	-172.5809	-236.0296	63.4487	2.153854	2.017272
78	-171.0676	-232.5389	61.47124	2.875284	2.811224
84	-178.1004	-241.584	63.48356	3.211477	1.219296
90	-181.7938	-245.4378	63.64402	3.503143	0.7507593
96	-179.5829	-243.8042	64.22136	2.925806	0.7507593
102	-175.7529	-238.4445	62.69159	3.686743	1.47173
108	-179.8444	-240.5798	60.73541	4.726517	2.110077
114	-169.5853	-234.0192	64.43388	2.578013	0.9200877
120	-169.0159	-233.6338	64.61797	2.588301	0.3776554
126	-166.8282	-231.3956	64.56742	2.672828	0.5319528
132	-174.4692	-239.1633	64.69415	2.541372	0.5600583
138	-172.8611	-237.6716	64.81053	2.378688	0.6808921
144	-175.5885	-240.4641	64.87559	2.047524	1.012163
150	-181.9305	-246.8738	64.94333	1.998101	0.9939094
156	-178.8959	-242.2341	63.33825	3.603178	0.9939094
162	-178.6886	-243.0637	64.37509	2.814243	0.3545295
168	-177.9884	-242.5743	64.5859	2.655982	0.4873491
174	-177.0725	-239.835	62.76248	3.514309	1.547654
180	-173.2711	-237.8941	64.62305	2.048081	1.239445
186	-173.6748	-238.2847	64.60992	2.415485	0.9051417
192	-174.8662	-236.8111	61.94492	1.961392	3.076404
198	-177.7871	-242.1553	64.36819	2.496816	1.06813
204	-176.0946	-240.1047	64.01006	2.899715	1.025265
210	-175.8199	-240.1138	64.29385	2.802266	0.8210101
216	-177.9642	-241.304	63.33987	2.927472	1.554626
222	-172.4854	-236.7246	64.2392	2.924108	0.7257439
228	-173.1773	-236.9336	63.75633	3.406981	0.7257439
234	-174.261	-237.8004	63.53937	3.61044	0.3146898
240	-180.6514	-244.0954	63.44398	3.758466	0.371932
